Host ID;Nº veces alquilado
40878847;2
9063235;1
3488397;215
15258781;1
1408525;74
87675124;23
87848877;8
54343289;15
11719928;0
7280945;1
27526991;10
39362213;2
35712072;0
37291567;1
1549114;22
30750005;1
1408525;12
9324929;205
27282867;13
33449570;136
37291567;0
37291567;3
91443917;27
105998536;0
5515740;2
20835508;65
124713283;0
5425906;0
96937862;1
94778559;0
36283990;42
17251216;35
46949308;5
78913351;0
38244796;16
22530326;11
110471121;17
39499350;3
23366417;14
3601874;50
5098039;4
5583460;22
110636079;1
335685;19
30750005;1
35712072;2
6361063;117
40877988;75
4599113;15
8699362;106
5874660;39
1714750;102
30750005;1
3670008;1
31399091;0
10143915;2
5967358;28
45530559;31
37643913;4
7465633;0
47554470;123
2375657;7
16280985;30
58381233;13
45262150;11
19419126;31
25359339;33
12199712;0
4967875;8
15434080;0
74757773;0
52737402;2
65311587;0
5823271;2
103333;3
2695670;1
2516266;8
2516266;1
95267963;0
6955511;0
4103866;9
7474803;1
2330010;17
81481925;2
30412896;0
27300492;29
4881109;43
1706029;4
57631899;0
10763865;9
16960262;114
90823641;0
106485091;0
106691772;5
1424863;10
17140671;25
47660006;7
36976163;0
2347015;5
51581852;2
17504225;5
54440942;0
4453371;0
112943505;6
24417051;0
11340614;154
21485458;1
10409026;0
52107176;16
4686466;9
41636478;20
427419;18
37145442;25
105554938;0
112765104;1
97605690;4
24731996;1
52076116;0
57852833;2
29935361;0
122802428;0
86319321;1
24412900;0
13579899;36
1430340;8
1410233;0
19975470;4
31772865;0
1718458;6
10913812;0
2864064;118
22950159;29
49259514;0
1430340;5
69489851;0
27526991;30
69333105;0
21485458;1
21485458;3
45986056;92
62028973;0
32472542;18
102319059;0
32549312;26
19776028;1
14190803;34
61095106;0
84213235;2
8602502;7
53570106;1
34862304;91
23795098;0
44247859;1
68352646;1
60047857;0
40278510;32
76580155;2
861957;28
45574079;0
36771320;1
18866966;0
45525739;16
38186336;1
27175062;80
30750005;0
83018812;2
9846097;2
84213235;0
14743560;20
16618262;13
113092983;4
12968726;9
74940144;17
96713121;1
50309122;1
3908623;51
498646;2
67071342;8
2353995;57
27461213;2
16316396;0
32076633;1
109353801;0
9023441;16
44861669;3
9023441;3
22168282;3
3062041;31
115623047;1
104765663;11
66314852;5
8508444;0
69208000;21
2312712;25
6979632;2
4427207;0
114319878;11
84631680;0
32971833;32
32971833;9
13116647;10
69057169;3
20230337;5
23843294;4
61848779;25
17418454;0
29149783;0
63059592;0
121080652;0
99320071;17
45678654;45
1565451;48
28564175;20
74508275;4
74508275;9
38891248;7
5346610;0
11099614;1
13689103;23
117482477;0
3175924;1
11288006;35
40949481;5
4286142;17
1718458;19
6711061;10
61807348;0
72486400;7
96147078;2
96147078;0
36380688;0
8855888;30
16960262;0
5558099;0
8864750;0
5558099;2
5130635;8
8864750;1
5558099;0
18753617;28
5558099;0
5558099;0
68491636;3
16611461;11
1643928;0
12579685;160
7718435;141
9478648;6
34160267;0
453466;47
56641637;11
34966;4
103394490;0
4261235;0
4261235;69
9063235;2
25229068;0
2982206;1
1471347;16
25877309;8
14045785;2
354996;39
2879920;43
1591286;2
66734290;13
39743771;15
4967316;1
51312041;9
15429406;2
523891;8
34112904;0
3557999;0
3557999;2
1643928;132
9063235;1
1791341;89
927343;49
36963267;5
50351360;1
90647789;27
34724188;10
30373747;1
6250740;16
67315322;23
2419618;4
39035490;29
9211956;15
20835508;68
44277763;0
124064709;0
10485665;79
91663211;21
16859206;15
70357153;51
7005367;7
65190950;0
56014328;20
3437704;189
335685;28
14887729;0
10432659;19
1091014;26
15258781;0
54310958;0
54310958;0
104991257;12
1941314;95
52658212;41
30750005;1
99018982;0
23284205;23
58154697;6
6306910;141
8865288;6
7769152;128
6250740;64
596469;5
2288706;1
10399884;2
44662994;2
16424804;39
14441728;1
5239042;8
2864064;48
31839230;3
60047581;32
15422926;32
66044218;0
2106353;7
17148477;47
70335087;12
34598150;7
1091014;7
22036073;7
21250815;1
16287439;82
31708128;71
1851138;6
111127491;2
18082459;28
3162354;14
2707235;30
34254425;2
33647555;54
73722323;4
15258781;0
15248518;40
15258781;0
2749662;33
54794771;2
60973924;105
24377074;81
85799337;9
4016186;13
5330387;3
4665245;0
22036073;7
39418978;0
82282625;0
3926474;39
6600593;88
5615800;2
51647024;9
35547799;43
69324698;52
67363121;74
15428760;2
94324210;13
25433096;6
35233656;77
46129784;45
3249819;0
109624062;1
15258781;0
43677186;51
39777064;1
59340356;70
5521269;126
86658727;0
33019093;65
3909307;35
60566443;48
41179753;55
5162711;134
35952588;9
50293657;25
9885245;76
17250022;1
70221288;4
10826045;4
39134060;85
15096562;52
6708068;20
1408525;10
52165975;34
5941001;76
3267526;3
1091014;8
3566146;1
41590411;4
52253237;42
1666293;41
73555750;0
44267738;55
20715258;38
6479768;28
9885245;7
1643928;14
50974211;1
4261235;19
5551275;0
5991358;6
12860988;0
16220399;41
3667010;0
52709028;0
34112904;0
1946856;24
10311860;50
3557999;0
39048984;1
102956659;12
28526728;47
1408525;0
5870563;1
24816537;3
24317842;62
43063704;3
378073;50
2836239;31
7567384;31
6526398;1
81663268;19
29980444;2
8382880;6
16768486;19
13612054;2
15258781;1
3765282;0
52756890;3
40458219;22
401552;33
67161268;58
5542842;4
32216379;55
120758540;0
101638573;17
36702293;0
31457094;22
1091014;35
57920288;21
43875298;3
103727827;12
2067322;129
47391110;75
2561320;25
3606346;2
40701442;33
3437704;105
9172209;71
9550816;17
2564339;28
1408525;2
110300805;8
54310958;0
14001254;15
6365055;16
4181071;26
29518293;54
56195761;2
15305597;35
65068845;0
30635846;32
68244531;1
45543320;56
11573062;14
23685878;14
75745518;24
79270721;2
84920230;2
10795201;5
70549695;3
9193333;100
25129863;34
13340216;38
119777096;3
18398827;48
6980058;4
5875420;0
20754377;84
13269781;6
4599639;17
54310958;0
793546;3
17155315;72
2659765;139
5149901;105
8986611;10
28751808;0
11158986;27
21980082;29
65068845;0
49149582;1
27083429;102
16457137;168
3616523;41
34925612;63
4853170;21
64000917;72
88187977;23
21694316;68
1893660;63
28786243;9
16487187;2
14040626;26
4582755;5
80464196;1
48712480;57
28770887;2
37330209;0
13332064;3
50838254;38
104082974;0
16087894;44
44267738;0
2561320;137
124232383;0
67924537;9
44354205;71
43676704;0
86496118;5
38736915;22
54310958;0
12000147;6
165406;117
34480083;19
21514948;0
1714750;35
117087832;1
12000147;0
12030420;14
107335103;9
33587265;10
2711109;13
75886358;0
24350104;5
8550266;35
8453078;76
4735460;1
89498753;1
13742566;118
15600875;146
4599639;4
109480432;0
31782573;0
106809182;26
21514948;1
21514948;6
21514948;4
4338631;17
10859579;1
15126400;9
66734290;14
9354647;4
8759373;133
22839703;5
745577;140
4261235;35
5637692;5
94953184;7
27611473;1
596469;6
4023064;73
6271519;2
6159520;0
6271519;2
14629836;111
2128546;17
122664781;0
1647109;23
70882648;16
30168983;0
10797668;17
1134989;285
22321820;78
79270721;0
1647109;77
2960080;113
62513570;20
7649063;0
28831681;23
117640648;1
21514948;3
21514948;1
31143239;7
7649063;6
6440673;73
1650712;3
927713;123
2037438;81
82046042;0
15258781;0
12221950;7
1713427;30
9334558;48
8124160;3
5010991;55
515359;0
35294692;1
10742771;1
4677030;3
4691949;2
50262565;39
47852337;4
19237551;10
4717935;12
88187861;36
95379227;27
58899227;7
38347848;35
8177214;0
104989051;4
60047857;0
42228025;10
35468631;25
1177127;1
15506533;7
37960508;0
25779103;3
2991670;7
21807514;187
2646146;0
24232426;9
2055047;46
8936601;14
25072048;0
9706758;10
4008643;34
21514948;0
121728488;0
3528174;27
8244614;1
21514948;2
72165839;10
271232;46
28040602;5
51641110;2
15258781;1
75588044;11
18916480;51
107141654;20
114039788;9
11757734;69
7267067;66
13176361;2
35796928;0
85664504;21
14472608;2
15258781;2
106491123;10
28929930;34
66044218;19
17499500;11
1367452;25
6270912;37
2921035;0
120121892;0
48270641;53
56486845;54
8705535;1
45281932;130
79270721;9
46703335;9
36348651;9
66126549;66
14475336;2
105308625;4
8996173;165
54310958;0
831063;0
3409750;93
105708985;22
15042857;10
62605973;25
110568467;5
63266721;18
15425240;23
46533685;13
9551147;100
1425071;26
40151078;0
24230477;4
77420214;0
1422050;147
901218;15
28868255;0
32523864;13
2030955;0
88301589;9
7170175;33
30348413;62
54310958;0
65068845;0
60047857;6
4909698;10
41148505;69
5103159;84
49874417;13
33647555;0
118848907;0
15556828;1
55727865;0
1650712;10
40457739;73
6564220;122
845407;0
9285245;5
4629017;67
30278385;1
3566146;3
111600251;0
8578326;19
14672401;8
29689122;2
28002035;21
111755097;12
5542111;61
5542111;95
22299961;16
1341870;63
60047857;13
6025993;1
596469;0
107589701;0
1496188;37
5542111;23
64016278;9
4975799;117
8699362;114
35712072;6
11285689;35
41372542;43
16177101;40
3983613;20
6566447;147
24122898;18
22532297;153
96804915;2
80228133;29
61051791;50
12183135;15
8077001;2
55514070;1
9324929;240
2864064;107
73754869;13
2516266;0
16162477;9
77045622;3
79414942;18
35055507;91
75908654;1
36979823;0
83784955;7
65060175;6
117752844;0
49772159;2
1612541;126
21731634;0
37262058;41
33494165;88
955812;160
15258781;0
47923936;18
115803647;0
76376800;0
25645065;0
449990;4
23159283;6
36542167;23
26868083;0
1650712;4
7704117;22
77213873;7
4599639;0
20835508;29
8663665;7
2696558;53
124738790;0
27366104;36
33117108;0
7522311;1
28275673;80
75457379;12
70811133;1
6365055;34
28411573;0
33929393;2
97290320;20
33587265;29
116247752;5
65068845;0
8705535;19
52621552;87
2477099;9
12898424;10
6072314;29
34034518;1
46650325;70
10024931;17
77418463;10
20609984;14
80182881;15
1323200;72
2847013;122
12028707;13
18193286;23
8726118;1
1650712;0
15258781;0
3566146;37
2864064;61
14156504;41
9782579;8
76278979;22
89498753;0
94783924;10
8606204;142
38736915;0
105708985;0
14034758;3
927713;78
34217435;151
106366241;0
19952705;3
6564220;35
21514948;0
1769271;3
43919337;19
78830794;26
6235234;2
117691990;0
90428897;7
120550917;3
69070256;17
57751528;9
45855999;63
17804902;4
34999628;0
5542111;5
12888299;18
8608997;40
47410479;73
117750911;0
35712072;0
10651006;6
49351420;11
6649054;10
62739184;45
54477409;0
3961575;19
18253674;0
3591751;62
36849612;25
101930506;11
84853305;0
63182684;5
74094221;5
11625139;119
29085468;0
64956719;1
58609937;30
21250596;5
50721750;33
17944304;2
78913351;0
44438603;0
23222398;0
61663713;0
1408525;6
47451792;25
18206649;0
55336848;12
69739507;18
45239731;3
46645257;14
8815003;0
17550308;0
19103041;2
86689924;2
32046323;0
4777959;29
42953154;0
6025778;0
94323303;0
13470459;40
60258480;1
2590205;11
29163404;0
11088700;0
19731154;1
103336792;0
103336792;0
36959550;6
27797269;9
14174990;2
1714541;13
31127756;32
20837929;0
6119221;88
35398617;22
95530765;32
1714541;93
76139921;21
17949941;2
28007126;3
4967875;7
39354520;2
49624058;9
801026;3
4959766;3
53343036;5
31284815;0
1280726;7
21485458;0
1408525;16
7677692;0
11480011;29
49259514;0
63887200;42
57104147;0
3719521;2
12691164;145
22729104;4
534128;0
49259514;0
1650712;13
28626945;32
99037628;0
48554992;52
28116670;40
13087981;21
2869665;0
43490354;18
21778096;23
39220098;0
68123842;0
37536319;22
57182660;12
2146727;2
117752844;0
23778827;35
5035614;9
72486400;0
96147078;2
48561220;8
39011655;13
62847862;7
71684922;0
10357312;109
53849192;2
63858298;0
31772865;1
118509321;0
70033690;27
88435271;0
115528688;0
124324001;0
6104199;8
15964170;5
56866386;4
21485458;1
61040597;38
29593359;17
98907464;1
21485458;1
61529290;62
3664479;80
30750005;0
7949423;0
34719337;22
76629578;0
77354494;1
48854297;87
12761471;9
100842562;0
34455255;1
50423319;0
19141339;7
2940355;17
406903;0
81438899;37
69811827;24
85429049;12
9411230;7
3644603;18
38471888;9
112411330;0
61289160;1
45102439;0
7565525;6
52499148;14
65322709;10
12968726;0
154731;13
121517372;0
20979517;11
16430698;1
12968726;10
46624167;17
98216312;1
30359323;4
20497920;2
65030284;15
1568275;80
6245510;1
17309774;7
22358988;0
5558099;2
2330335;32
117942230;0
8344043;15
1215471;4
49397122;73
57879266;11
30085348;19
44726632;37
42661177;1
8153309;0
67622677;13
38814424;9
47131995;0
76725515;0
432236;8
87960107;3
88983792;8
3508577;4
94861656;18
3540348;82
8158807;13
32099032;3
64954960;16
69693093;0
103116514;6
88307150;1
108860717;16
118793746;2
65325251;0
5746574;5
46595019;237
25762936;1
105291555;0
19959228;6
33208882;0
8864750;0
8864750;6
5558099;0
8864750;3
22570788;5
64887162;53
12406141;0
72326249;17
20760546;12
33992377;66
24085430;7
77314309;9
1814266;3
21792828;15
55108559;33
1331093;43
4817785;2
79210160;48
26072216;1
65028524;17
79224227;0
3566146;14
37157717;10
39354586;0
81148178;0
7953481;72
17291129;25
15258781;1
3233170;69
32572407;85
7823688;1
76933566;14
1425071;77
22791586;25
33844767;15
3528174;9
3061930;1
66165067;46
34510929;0
30750005;0
3031296;1
11902716;80
809083;90
7005367;20
1647109;55
9738650;46
15258781;3
15258781;0
14405469;78
16829950;8
44233425;49
4831338;49
9733293;1
49765515;6
101200180;3
14399705;3
49319573;15
42359977;1
5239042;26
34054380;0
10654623;2
105994855;8
98408253;11
13097473;124
90497929;2
85245915;6
101929624;17
46773436;8
3926474;31
6980058;3
15731417;0
9514089;71
21949890;3
56643633;1
41980059;85
5239042;70
5500409;50
82042954;10
5500409;219
112345259;8
36348651;4
21514948;6
68403270;41
40573082;6
42006672;1
1384218;8
117122425;3
21949890;8
54310958;5
53295015;10
22810805;3
35901873;0
50276797;0
5100094;0
13019936;8
30256733;37
41633971;32
101547876;12
26532711;45
24936899;2
7603253;11
4722486;91
4190343;121
54310958;0
87222660;18
29977184;2
15605156;133
4083688;28
41032693;59
1732442;41
83269878;15
53974578;49
2711109;12
25299335;5
82122177;0
49351420;1
39136611;6
111451413;16
2029470;1
68238178;22
72338355;2
19303055;16
48010985;86
84306158;11
112216385;1
690223;2
90749892;24
4893141;0
4599639;5
113668394;0
7702501;0
112582226;22
79291786;36
2617386;23
97662648;11
6288128;9
2163664;0
8699362;116
15258781;1
23622848;12
5528551;90
5496901;10
82046042;0
60345018;49
82175;0
103195451;2
21514948;1
33128216;62
1422050;128
29331987;63
7530814;16
62023417;9
81637967;26
17927549;2
5542111;98
90571195;2
2931421;82
14724612;0
112582226;11
6282893;54
5918751;69
3447304;5
41731653;171
37611348;23
15258781;0
19566980;5
10424302;51
21514948;3
49476965;3
5233035;0
32420211;17
66241194;0
1610343;3
28038703;0
2436379;97
24783363;1
13611729;0
14017201;14
4084426;29
71304449;0
3149315;21
102567181;0
11417788;4
17211563;1
55514070;7
33117108;2
124507931;0
4087174;9
4200246;0
4200246;29
993166;0
60339664;1
120217417;4
39971222;17
50351360;3
4618994;171
29725217;4
7739367;158
21274306;18
22163878;5
1868359;119
28710686;57
4125139;7
59928949;2
13846230;3
65851983;0
5239042;80
2116538;40
65068845;0
64386196;0
16056934;3
90418828;0
5558099;1
5558099;3
5558099;0
2288879;3
19592637;13
8864750;0
5558099;0
5558099;0
107463526;4
34217435;12
40877988;97
22513755;3
1899974;61
11479457;33
3233170;12
2499030;8
24351256;3
15258781;0
22228732;0
7746124;31
1650712;17
32989497;41
10940437;55
7901550;1
27526991;46
8022143;1
15233548;78
12481365;167
2864064;86
19821944;65
24983572;1
15872130;1
103024185;9
25092301;0
62020508;5
24117638;41
16321284;41
19038897;1
32319122;0
21731634;5
3244793;175
39589239;0
34198397;5
23448600;20
43603293;0
41887513;8
2724645;3
48243173;5
2825772;12
83681234;12
22089644;15
38956201;12
44107283;19
18745854;8
40186500;7
21137168;2
37062107;37
24847782;4
2501740;6
42313458;10
21485458;1
10550853;152
42569731;13
99519689;17
27120424;21
353616;14
94085556;20
606925;191
35619547;0
49155307;53
8999371;64
1597188;38
44244954;73
